,ilocy,ilocx,RL50 (kPa),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
180,715,1163,0.501,2.6832756820036425,17.21270812915398,47.3167,-71.15,FORET MONTMORENCY,0.9416190834894581,0.4783262431163977,0.8990042288467428
181,716,848,0.18100000000000002,2.724053173483273,3.2714077284853,50.1167,-91.9,SIOUX LOOKOUT A,0.8734685877005619,0.18629149085902014,0.8990042288467428
182,717,988,0.307,2.7844182733983796,9.431461031270734,49.4,-82.4333,KAPUSKASING CDA,1.1805597412691513,0.23378257669471653,0.8990042288467428
183,717,1051,0.261,2.7724424149031415,12.216949590249524,48.8,-78.2833,LAC BERRY,0.8918059917326159,0.2631066688317905,0.8990042288467428
184,718,987,0.266,2.7939506024780143,9.406987093709729,49.4139,-82.4675,KAPUSKASING A,1.0279128740264025,0.23264143383721378,0.8990042288467428
185,718,1299,0.573,2.8057614051937527,23.227533862191482,45.2167,-63.0,UPPER STEWIACKE,1.026460554947256,0.5018501886374515,0.8990042288467428
186,718,1313,0.648,2.8341066245898623,23.849578318579603,44.9833,-62.1833,ECUM SECUM,1.188315876199836,0.49023559472727496,0.8990042288467428
187,719,1294,0.539,2.865301707549471,22.994531657643748,45.3667,-63.2667,TRURO,1.053955582054204,0.4597568318808656,0.8990042288467428
188,720,1218,0.384,2.915060025357727,19.622613419942642,46.7122,-67.7156,AROOSTOOK,0.7412155581069725,0.46574524792601196,0.8990042288467428
189,720,1293,0.595,2.906569872397495,22.932472395768386,45.42973684,-63.32314737,DEBERT A composite,1.1749791117997157,0.45524853232879514,0.8990042288467428
190,721,699,0.0,2.9639579026062517,-3.362546462664063,50.35,-102.26700000000001,WHITEWOOD,0.0,0.08910656717649378,0.8990042288467428
191,721,1179,0.479,2.9632011627512,17.917497467271644,47.35,-70.0333,LA POCATIERE CDA,1.1106167917386747,0.3877332206939244,0.8990042288467428
192,721,1276,0.486,2.952510648604285,22.20214615660833,45.7667,-64.25,NAPPAN CDA,0.9361362843775122,0.46672270107556635,0.8990042288467428
193,721,1304,0.69,2.9636487927491326,23.41369120676652,45.2833,-62.6667,TRAFALGAR,1.192017054235803,0.5203892978711889,0.8990042288467428
194,722,694,0.09,2.995535908365118,-3.5550168868492085,50.3681,-102.571,BROADVIEW,0.901741829597824,0.08972676872746693,0.8990042288467428
195,722,769,0.0,3.001732624824235,-0.24221326005617003,50.50114,-97.38028,GIMLI A composite,0.0,0.1150663495508622,0.8990042288467428
196,722,1273,0.5589999999999999,2.99186183107382,22.08356301670653,45.85,-64.3833,SACKVILLE,1.0906433375071887,0.4607769988986127,0.8990042288467428
197,724,695,0.149,3.0926391667634663,-3.503230109800849,50.46864,-102.5009,BROADVIEW A composite,1.4834087074966797,0.09029988122707881,0.8990042288467428
198,724,891,0.243,3.0628319237385395,5.168523459661336,50.2936,-88.9053,ARMSTRONG (AUT),1.1055893822297405,0.1975941801911798,0.8990042288467428
199,725,651,0.10800000000000001,3.1345694278645513,-5.464582646908156,50.3333,-105.56700000000001,MOOSE JAW A,1.1519690967656055,0.08428390743124588,0.8990042288467428
200,725,666,0.0,3.1348148797529256,-4.82227641711188,50.4,-104.56700000000001,REGINA CDA,0.0,0.07440614701655246,0.8990042288467428
201,725,774,0.0,3.133301139837197,-0.010608356324525762,50.6333,-97.0167,GIMLI,0.0,0.11368933483099267,0.8990042288467428
202,725,1267,0.57,3.143485364303546,21.790230230835956,46.1053,-64.6838,MONCTON A,1.084291958079968,0.47259633959661884,0.8990042288467428
203,726,489,0.35,3.187961984628174,-12.656336194902284,49.0971,-116.51799999999999,CRESTON,1.2835829501754292,0.24513529106424797,0.8990042288467428
204,726,545,0.261,3.16518878430455,-10.173529005346774,49.6303,-112.8,LETHBRIDGE A,3.0628813813446296,0.07660763657324235,0.8990042288467428
205,726,664,0.068,3.1741915710209807,-4.882522538616095,50.4333,-104.667,REGINA INT'L A,0.8205200628323366,0.07450431784758219,0.8990042288467428
206,726,1242,0.45,3.1668816081319098,20.688150177613355,46.5525,-66.1403,DOAKTOWN,0.8207895518887066,0.492881399440485,0.8990042288467428
207,727,545,0.0,3.2242799425895714,-10.139555795803165,49.695,-112.76700000000001,LETHBRIDGE CDA,0.0,0.0762004764492607,0.8990042288467428
208,728,620,0.09300000000000001,3.2540343879709486,-6.82970579631831,50.28335,-107.708,SWIFT CURRENT (HYBRID),0.971054894391474,0.08609955396511432,0.8990042288467428
209,729,576,0.13,3.294490341736107,-8.78098449257167,50.0189,-110.721,MEDICINE HAT A,1.490756799340576,0.0783967913490472,0.8990042288467428
210,729,1142,0.233,3.321200862802388,16.278681835293746,48.2167,-72.1667,LAC BOUCHETTE,0.7087843246535086,0.29553134576401663,0.8990042288467428
211,729,1213,0.444,3.3020657185607187,19.387549788287743,47.1578,-67.8319,ST LEONARD A,0.9297330795531771,0.4293252400998641,0.8990042288467428
212,729,1301,0.44799999999999995,3.2939386094819403,23.293464625867358,45.63357273,-62.62608182,STELLARTON LOURDES composite,0.9110680267603753,0.4420678617769901,0.8990042288467428
213,730,1311,0.748,3.336863255409132,23.744543989867303,45.4833,-62.0167,COLLEGEVILLE,1.4024077566514475,0.4795004591125452,0.8990042288467428
214,730,1326,0.741,3.3478667584073754,24.392707899410343,45.2164,-61.1778,DEMING,1.3798493769270026,0.4827788776909946,0.8990042288467428
215,733,1198,0.327,3.491313994124788,18.733677276905336,47.5667,-68.6333,STE ROSE DU DEGELIS,0.7305493388518167,0.4024018190132318,0.8990042288467428
216,735,474,0.381,3.5652891404836695,-13.311122271809033,49.2964,-117.632,CASTLEGAR A,1.1701934344088003,0.2927042667639438,0.8990042288467428
217,735,502,0.132,3.5715594149337595,-12.06538588634602,49.6122,-115.78200000000001,CRANBROOK A,1.0151424014279486,0.11689843517603549,0.8990042288467428
218,735,515,0.282,3.565855703432369,-11.467506817735874,49.7453,-114.883,SPARWOOD,3.3128879706905745,0.07652513298900812,0.8990042288467428
219,735,1139,0.225,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,0.699132888115409,0.28932403971979437,0.8990042288467428
220,735,1316,0.763,3.568214239959637,23.980406366594252,45.592375,-61.571925,COPPER LAKE composite,1.466301229887341,0.4678030766316461,0.8990042288467428
221,736,570,0.187,3.5910565071829694,-9.028653520187895,50.2667,-111.18299999999999,SUFFIELD A,2.3553571940700007,0.07137507262915155,0.8990042288467428
222,736,820,0.18100000000000002,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,0.9419239925065785,0.17275254342788599,0.8990042288467428
223,736,1147,0.32299999999999995,3.5978108026814204,16.479739155928193,48.4167,-71.75,LAC STE CROIX,1.0268296141634194,0.2827911874688923,0.8990042288467428
224,737,725,0.174,3.6486471044256565,-2.1807652710283705,51.1,-100.46700000000001,GILBERT PLAINS,1.688187939929969,0.0926595505864248,0.8990042288467428
225,737,731,0.131,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,1.2707583746864082,0.09267659086487307,0.8990042288467428
226,737,1136,0.255,3.6504271546022258,15.99683941147927,48.6167,-72.4167,ST PRIME,0.7671929565463254,0.29881150028790293,0.8990042288467428
227,737,1158,0.24,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,0.7026027254409706,0.3070882123148631,0.8990042288467428
228,738,768,0.0,3.686974162525788,-0.29212404081842136,51.1861,-97.4651,HODGSON 2,0.0,0.12294571718492923,0.8990042288467428
229,738,1188,0.26,3.71007111167222,18.31675132549891,47.9167,-69.1,ST CLEMENT,0.6377512229772775,0.3665082732557631,0.8990042288467428
230,738,1276,0.35600000000000004,3.6845959413421965,22.197652168319504,46.4389,-63.8317,SUMMERSIDE A,0.6654537450616794,0.4809432779430464,0.8990042288467428
231,738,1281,0.615,3.7031269177923956,22.396835274342646,46.3752,-63.55731667,SUMMERSIDE CDA composite,1.1826948641383075,0.4674811885173543,0.8990042288467428
232,738,1288,0.461,3.7088202378029633,22.71596758927946,46.25,-63.1333,CHARLOTTETOWN CDA,0.9017332862763039,0.4596048031117683,0.8990042288467428
233,738,1297,0.495,3.695154703131543,23.128978936207325,46.0667,-62.6,ALLISTON,0.9906116287189327,0.44922458042878477,0.8990042288467428
234,739,478,0.42700000000000005,3.7345715322890913,-13.108365117454234,49.5123,-117.399,NELSON RIXEN CREEK,1.4748993143661908,0.26027187210573893,0.8990042288467428
235,739,628,0.062,3.7636991911369555,-6.505263198283556,50.832,-107.311,BEECHY,0.6527031160684893,0.08539604119593225,0.8990042288467428
236,739,1248,0.47,3.765296967036392,20.93925168325036,47.0095,-65.4678,MIRAMICHI A,0.9062034763238374,0.4662661296247055,0.8990042288467428
237,739,1287,0.527,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,1.0283142568235344,0.460730001026852,0.8990042288467428
238,740,688,0.0,3.7987314058440207,-3.8097930656591097,51.15,-103.06700000000001,FENWOOD,0.0,0.07612107555496864,0.8990042288467428
239,740,1052,0.0,3.7814550733955166,12.289198024598608,49.76225,-77.8049,MATAGAMI A composite,0.0,0.23426873383946042,0.8990042288467428
240,740,1268,0.496,3.805146627159658,21.821103653985478,46.7003,-64.2617,O'LEARY,0.9321828641911816,0.4783461642956499,0.8990042288467428
241,741,387,0.387,3.823732054743596,-17.157965052632917,48.4131,-123.325,VICTORIA GONZALES HTS,1.0525970492968466,0.3305297471583286,0.8990042288467428
242,741,712,0.0,3.8447714814497687,-2.7576263152830216,51.2667,-101.4,ROBLIN FRIESEN 3 NORTHWEST,0.0,0.08744173527316869,0.8990042288467428
243,741,1133,0.33899999999999997,3.8488977138356315,15.851778350050044,48.85,-72.5333,NORMANDIN CDA,1.022509022244417,0.2980535398211835,0.8990042288467428
244,741,1152,0.0,3.827749452984931,16.694413110517512,48.5667,-71.3333,ST AMBROISE,0.0,0.2945425928929667,0.8990042288467428
245,741,1164,0.36200000000000004,3.8422604402526868,17.25132301995396,48.4,-70.5333,STE ROSE DU NORD,0.9518107747655576,0.34191620800119704,0.8990042288467428
246,741,1280,0.46299999999999997,3.8191632149950627,22.350518174671695,46.5,-63.55,LONG RIVER,0.8704693591187874,0.4781776102692667,0.8990042288467428
247,742,697,0.11800000000000001,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,1.3687590571810304,0.07750268277485839,0.8990042288467428
248,742,1237,0.521,3.862139802217241,20.45703721604458,47.2833,-66.0667,LITTLE RIVER MINE,1.1218315766635434,0.4175147258933224,0.8990042288467428
249,743,1180,0.433,3.9275140340820363,17.940016482155016,48.25,-69.5167,GRANDES BERGERONNES,1.1071825585540422,0.3515850462809103,0.8990042288467428
250,743,1296,0.0,3.9083084776241583,23.091926372857266,46.2758,-62.51987778,MONTAGUE composite,0.0,0.45060321979109874,0.8990042288467428
251,745,752,0.0,3.998016328472749,-0.9807957159508047,51.4881,-98.57141429,GYPSUMVILLE composite,0.0,0.11025620048785964,0.8990042288467428
252,746,387,0.5680000000000001,4.05401331129362,-17.1462653539833,48.63445,-123.4225,SAANICHTON CDA,1.4638980643620563,0.3488182780045388,0.8990042288467428
253,746,439,0.205,4.062019040754055,-14.8297517816315,49.3572,-120.07700000000001,HEDLEY,1.2409507060876788,0.14851183532874426,0.8990042288467428
254,746,447,0.15,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,0.980852124591857,0.13748314444761406,0.8990042288467428
255,747,384,0.818,4.110152086638713,-17.269400328837698,48.6469,-123.626,SHAWNIGAN LAKE,1.499303254844477,0.4904848014039143,0.8990042288467428
256,747,629,0.0,4.078796581815819,-6.432663915289442,51.1539,-107.26299999999999,ROCK POINT,0.0,0.08055242704450238,0.8990042288467428
257,747,1295,0.449,4.097032741271308,23.04520507377626,46.4667,-62.4667,MONTICELLO,0.9284259686239041,0.4347712282870269,0.8990042288467428
258,748,870,0.0,4.131289646967927,4.234191060809857,51.4464,-90.2142,PICKLE LAKE A,0.0,0.1751571338649585,0.8990042288467428
259,748,1300,0.589,4.153673757113379,23.247299074645955,46.4333,-62.1667,EAST BALTIC,1.2179129076157673,0.4347712282870269,0.8990042288467428
260,749,405,0.804,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,0.9617686037825927,0.751531498481073,0.8990042288467428
261,749,422,0.7290000000000001,4.1991101393692425,-15.578263258483593,49.2667,-121.23299999999999,HOPE SLIDE,1.4521698797272165,0.4513067596143673,0.8990042288467428
262,749,482,0.297,4.196953729114685,-12.965453311805444,49.9958,-117.37,NEW DENVER,1.3303956621937099,0.20069537473326932,0.8990042288467428
263,750,434,0.168,4.250712703917452,-15.069322822765542,49.4678,-120.51299999999999,PRINCETON A,0.858018102133888,0.17602508626640276,0.8990042288467428
264,750,1239,0.0,4.219665485702747,20.576101392758304,47.56835714,-65.70261429,BATHURST composite,0.0,0.4049359504449671,0.8990042288467428
265,751,415,0.795,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ CDA,1.1086458828131238,0.6446678538323076,0.8990042288467428
266,751,1323,0.722,4.273588051025234,24.277623200008552,46.1,-60.75,BADDECK,1.4280356733718873,0.45452719797589775,0.8990042288467428
267,752,614,0.0,4.317492293513623,-7.124496208245403,51.2944,-108.40700000000001,BICKLEIGH,0.0,0.06573311354270155,0.8990042288467428
268,752,706,0.17800000000000002,4.329181842759334,-3.0410843278094837,51.7333,-101.9,PELLY 2,1.8788489242413617,0.08517063329045146,0.8990042288467428
269,752,1313,0.662,4.307962092008874,23.836527778183594,46.321999999999996,-61.30098,MARGAREE FORKS composite,1.376923810102865,0.4322249314957252,0.8990042288467428
270,753,419,1.023,4.348558395632354,-15.712158813189633,49.3683,-121.49799999999999,HOPE A,1.7348505782736596,0.5301213474104426,0.8990042288467428
271,753,1098,0.308,4.371155389527281,14.306667475765332,49.802625,-74.5576,CACHE LAKE composite,1.028718814097477,0.2691632530583421,0.8990042288467428
272,753,1192,0.34700000000000003,4.345598033008107,18.495415831965524,48.45,-68.5167,RIMOUSKI,0.9113745322677018,0.3422900864188161,0.8990042288467428
273,753,1223,0.231,4.377253566453017,19.848600589722924,47.989175,-66.612725,CAMPBELLTON composite,0.5845318418434221,0.3552757300760117,0.8990042288467428
274,754,385,0.794,4.407282646003369,-17.245770999404836,48.935,-123.742,CHEMAINUS,1.5020975806430825,0.4752083798701784,0.8990042288467428
275,754,402,0.938,4.414650227614725,-16.48604181669755,49.18924706,-122.6529608,PITT MEADOWS A composite,1.277886164294531,0.6598913034822453,0.8990042288467428
276,754,533,0.0,4.394858083561403,-10.672781136320898,50.7292,-113.961,OKOTOKS,0.0,0.06829072313346535,0.8990042288467428
277,754,1207,0.35600000000000004,4.415906609261064,19.14630208065784,48.2833,-67.5667,LAC HUMQUI,0.9013438256658858,0.3550759392321797,0.8990042288467428
278,755,652,0.0,4.450940225574171,-5.406924430771394,51.647925,-105.70825,VISCOUNT composite,0.0,0.06969721006833135,0.8990042288467428
279,755,674,0.081,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD,1.0218699743220117,0.07126086915793783,0.8990042288467428
280,755,1227,0.379,4.442055448008857,20.024656104182274,47.9833,-66.3333,CHARLO A,0.9494686016945937,0.358856103429645,0.8990042288467428
281,756,453,0.132,4.506705494696642,-14.223333606531087,49.9561,-119.37799999999999,KELOWNA A,0.7959377777125074,0.14909275766356841,0.8990042288467428
282,757,384,0.621,4.547856150701866,-17.285246670498605,49.0544,-123.87,NANAIMO A,1.057862269536289,0.5277450970612162,0.8990042288467428
283,757,395,0.583,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,0.9036295180689284,0.5800158747997777,0.8990042288467428
284,757,603,0.0,4.559467704196255,-7.568705942337367,51.4667,-109.167,KINDERSLEY KY,0.0,0.06800716255481691,0.8990042288467428
285,757,1195,0.29,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,0.7729332553675698,0.3373010859023962,0.8990042288467428
286,757,1226,0.0,4.558528198692667,20.001159833155274,48.1,-66.3,NOUVELLE,0.0,0.3617842351604188,0.8990042288467428
287,757,1247,0.424,4.553130535964961,20.90147083831138,47.75,-65.0667,BERTRAND,0.8332979955415774,0.45743274923310445,0.8990042288467428
288,757,1332,0.7070000000000001,4.547908489350023,24.68599969266512,46.1667,-60.0481,SYDNEY A,1.3134700639264143,0.48390595815684745,0.8990042288467428
289,758,453,0.136,4.590826836110048,-14.224088312309972,50.0366,-119.416,WINFIELD,0.8197315658766814,0.14915196658603513,0.8990042288467428
290,759,603,0.046,4.610409614867476,-7.570753106418941,51.5167,-109.18299999999999,KINDERSLEY A,0.622486763907528,0.06643385357683435,0.8990042288467428
291,759,1249,0.507,4.651853828796736,21.005823736238465,47.8,-64.8667,BAS CARAQUET,0.9925646252020406,0.45920953905900047,0.8990042288467428
292,759,1251,0.534,4.632375784571248,21.087559840485376,47.75,-64.7667,HAUT SHIPPAGAN,1.0454230963666464,0.45920953905900047,0.8990042288467428
293,761,668,0.0,4.731195483550668,-4.7067675930473545,52.0,-104.633,LEROY,0.0,0.06964992435733364,0.8990042288467428
294,761,1235,0.337,4.715470111362363,20.38318679106956,48.1,-65.6833,CAPLAN,0.7668944016925178,0.3950536403091704,0.8990042288467428
295,761,1315,0.5489999999999999,4.70829070687878,23.912394653903753,46.65,-60.95,CHETICAMP,1.2192111052932642,0.40481366967055665,0.8990042288467428
296,762,534,0.217,4.778503714622416,-10.625797002736029,51.1139,-114.02,CALGARY INT'L A,2.477762997526689,0.07873388934069828,0.8990042288467428
297,763,391,0.665,4.788781407389454,-16.97143584939462,49.3856,-123.541,GIBSONS GOWER POINT,0.7318958790156606,0.816834510650786,0.8990042288467428
298,764,457,0.166,4.859998740791233,-14.047864832441528,50.3443,-119.271,VERNON NORTH,0.9191176821624418,0.1623673495622991,0.8990042288467428
299,764,520,0.46799999999999997,4.8363904848695105,-11.26905824222256,51.0275,-115.035,KANANASKIS,5.089762248956146,0.08266279612305338,0.8990042288467428
300,764,1005,0.23399999999999999,4.838614639714897,10.181446848171866,51.2667,-80.65,MOOSONEE UA,1.1138526194774938,0.1888642948551134,0.8990042288467428
301,764,1323,1.178,4.873758057634859,24.25294202573579,46.65,-60.4,INGONISH BEACH,2.5496071993016485,0.4153686818391226,0.8990042288467428
302,765,529,0.0,4.916387552544458,-10.861806565950413,51.1969,-114.434,COCHRANE,0.0,0.07583396963072157,0.8990042288467428
303,766,386,0.34600000000000003,4.946532338915584,-17.173074384200916,49.4675,-123.913,MERRY ISLAND LIGHTSTATION,0.36716153544894553,0.8471896785174706,0.8990042288467428
304,767,358,0.6990000000000001,5.0044347021713405,-18.449748667971477,49.0822,-125.773,TOFINO A,1.1232177622379276,0.559467609123119,0.8990042288467428
305,768,376,0.695,5.032427849855934,-17.630534663570668,49.3938,-124.617,QUALICUM R FISH RESEARCH,1.0303679964098704,0.6063929986427332,0.8990042288467428
306,768,622,0.0,5.044025402318534,-6.752163373239996,52.0667,-107.98299999999999,BIGGAR,0.0,0.06758289781091686,0.8990042288467428
307,768,640,0.087,5.039762809078846,-5.965341609252919,52.1667,-106.71700000000001,SASKATOON DIEFENBAKER INT'L A,1.2113551419223467,0.06456683527635568,0.8990042288467428
308,768,641,0.0,5.014279146457886,-5.895926545544545,52.15,-106.6,SASKATOON SRC,0.0,0.06427903344984146,0.8990042288467428
309,769,457,0.183,5.066941291229419,-14.03967533064155,50.5452,-119.35,SILVER CREEK,0.8982295546625393,0.1831578275564118,0.8990042288467428
310,769,513,0.168,5.0655475865321336,-11.558827532360517,51.1833,-115.56700000000001,BANFF,1.1408224797941418,0.1323893183394372,0.8990042288467428
311,769,901,0.158,5.061316046013959,5.590602250568889,52.2333,-87.8833,LANSDOWNE HOUSE,0.8457228568411506,0.16795415544085832,0.8990042288467428
312,769,1191,0.622,5.058478584630331,18.448044213540186,49.1333,-68.2,BAIE-COMEAU A,1.5322428372568961,0.3649425644199775,0.8990042288467428
313,769,1208,0.252,5.083231709000099,19.203872504046767,48.8833,-67.1167,ST JEAN DE CHERBOURG,0.7135944282167657,0.31747594531464207,0.8990042288467428
314,770,1295,0.455,5.100925893032472,23.02929875054479,47.3833,-61.8667,GRINDSTONE ISLAND,0.9832080924856426,0.41603291027757805,0.8990042288467428
315,771,377,0.855,5.152302859502165,-17.588380624383266,49.52080435,-124.6196087,CAPE LAZO composite,1.2302609989117277,0.6247849979345044,0.8990042288467428
316,771,1296,0.0,5.155209648688747,23.06626518785116,47.4167,-61.7833,ILES DE LA MADELEINE A,0.0,0.41603291027757805,0.8990042288467428
317,772,398,1.1540000000000001,5.2151149274009825,-16.64324273203796,49.8958,-123.281,SQUAMISH UPPER,1.1672445013700583,0.8888033988349732,0.8990042288467428
318,772,424,0.408,5.1885658794574345,-15.497821704493647,50.2333,-121.583,LYTTON,1.8471387614828283,0.19857399618154292,0.8990042288467428
319,773,476,0.331,5.253797842772089,-13.203936242889501,50.9533,-118.166,REVELSTOKE AIRPORT RD,1.0682070913673756,0.27856995347911623,0.8990042288467428
320,776,375,0.67,5.398827057118161,-17.69177543345937,49.7167,-124.9,COMOX A,0.9402788168231568,0.6405896023079307,0.8990042288467428
321,776,405,0.778,5.367198301998756,-16.368037148016132,50.1289,-122.955,WHISTLER,1.3565525433039647,0.5155902685046566,0.8990042288467428
322,776,494,0.151,5.394415140675882,-12.39295400636217,51.2992,-116.98200000000001,GOLDEN A,1.152638660880997,0.11777293540726853,0.8990042288467428
323,776,574,0.122,5.391313639347458,-8.863542897471344,52.0667,-111.45,CORONATION A,1.5931432316052083,0.06884410249089373,0.8990042288467428
324,777,443,0.138,5.416834683190573,-14.660457567490104,50.7022,-120.44200000000001,KAMLOOPS A,0.928892616254246,0.1335596616981758,0.8990042288467428
325,778,349,0.55,5.466629246781768,-18.811593513119927,49.3833,-126.54299999999999,ESTEVAN POINT,0.9851152544386733,0.5019233268775759,0.8990042288467428
326,778,484,0.0,5.45128229469057,-12.84537403334695,51.2382,-117.70100000000001,GLACIER NP MT FIDELITY,0.0,0.17944995704888816,0.8990042288467428
327,778,487,0.48200000000000004,5.482574779413113,-12.71709709241998,51.3017,-117.51700000000001,GLACIER NP ROGERS PASS,2.8054734997724573,0.15445522416778318,0.8990042288467428
328,778,701,0.0,5.480382492219133,-3.271726726194787,52.8667,-102.4,HUDSON BAY,0.0,0.09169698266957677,0.8990042288467428
329,782,1246,0.542,5.651301920249028,20.85593090429929,48.7769,-64.4781,GASPE A,1.1604171169684614,0.41990098638658546,0.8990042288467428
330,783,371,0.701,5.703163327113734,-17.835905794927697,49.9519,-125.273,CAMPBELL RIVER A,1.0361944445146938,0.6081889048505027,0.8990042288467428
331,785,442,0.0,5.783119687623349,-14.73613903296527,51.0297,-120.728,CRISS CREEK,0.0,0.14737089422043703,0.8990042288467428
332,785,538,0.0,5.772569187380431,-10.47561217851205,52.1167,-114.133,MARKERVILLE,0.0,0.0691283505620201,0.8990042288467428
333,785,541,0.063,5.801064729915265,-10.317618290854872,52.1786,-113.89299999999999,RED DEER A,0.8129618133136323,0.0696678066420996,0.8990042288467428
334,785,620,0.083,5.765774172302074,-6.816518407766225,52.7719,-108.256,NORTH BATTLEFORD A,1.2822778989250783,0.058191247822980255,0.8990042288467428
335,785,1249,0.611,5.79153324323768,20.99524749910319,48.85,-64.2,CAP DES ROSIERS,1.3008025537311467,0.422271298783819,0.8990042288467428
336,788,451,0.138,5.932724915674236,-14.330120957742263,51.2918,-120.18299999999999,DARFIELD,0.5788830881989517,0.21431371223305185,0.8990042288467428
337,790,657,0.158,6.007061876745139,-5.205649220236125,53.2167,-105.667,PRINCE ALBERT A,2.0098750000881,0.07067238915433006,0.8990042288467428
338,790,680,0.111,6.022339598671445,-4.196613718484254,53.3333,-104.0,NIPAWIN A,1.2754234977390868,0.07824026260993537,0.8990042288467428
339,791,545,0.0,6.063709187450945,-10.169656485245808,52.4667,-113.75,LACOMBE CDA,0.0,0.07064895065499678,0.8990042288467428
340,792,372,0.696,6.099084371860609,-17.80527022983485,50.3332,-125.446,CHATHAM POINT,0.9006099971074006,0.6947590469648266,0.8990042288467428
341,792,442,0.0,6.087149700909907,-14.713699399972128,51.3265,-120.839,VIDETTE LAKE SHARPE LAKE,0.0,0.16337785556047793,0.8990042288467428
342,792,1330,0.6829999999999999,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,1.2333862670854852,0.49783259688245574,0.8990042288467428
343,793,529,0.0,6.139577167823878,-10.886185966541683,52.3833,-114.917,ROCKY MTN HOUSE,0.0,0.06771027899906376,0.8990042288467428
344,793,645,0.0,6.135210259560193,-5.725413134004645,53.2833,-106.55,CAMEO,0.0,0.06698850969600822,0.8990042288467428
345,794,1327,1.117,6.194931185731555,24.47214019417098,47.733779999999996,-59.242580000000004,ST ANDREWS composite,1.9953015799618894,0.5032761632158843,0.8990042288467428
346,796,536,0.0,6.264631474439351,-10.568320690412506,52.57634167,-114.45775,ROCKY MTN HOUSE A composite,0.0,0.06620792749384728,0.8990042288467428
347,797,593,0.0,6.305541257003819,-8.01463445560685,53.1167,-110.35,PARADISE VALLEY,0.0,0.06322684588452056,0.8990042288467428
348,798,806,0.111,6.37108696084185,1.3946292957132782,53.85,-94.65,ISLAND LAKE A,0.6857711518547779,0.1455142420792882,0.8990042288467428
349,800,598,0.14300000000000002,6.467027949933973,-7.816700497910845,53.3092,-110.072,LLOYDMINSTER A,2.191388212187859,0.05866491569594311,0.8990042288467428
350,800,763,0.107,6.452753004204012,-0.5033945328851623,53.95,-97.85,NORWAY HOUSE A,0.7491267494755814,0.12840744580799007,0.8990042288467428
351,801,439,0.099,6.4965383453506425,-14.83152150856505,51.6814,-121.21700000000001,100 MILE HOUSE 6NE,0.5461756703777394,0.1629538324075722,0.8990042288467428
352,802,610,0.0,6.521524327565458,-7.277127875163325,53.45,-109.2,BUTTE ST PIERRE,0.0,0.05976992293232336,0.8990042288467428
353,802,720,0.17,6.530706804739108,-2.4262533068727663,53.9667,-101.1,THE PAS A,1.5941926004228817,0.09586716113436095,0.8990042288467428
354,802,870,0.14400000000000002,6.527474346337769,4.229992367547862,53.8333,-89.8667,BIG TROUT LAKE,0.911519400606516,0.1420228783586963,0.8990042288467428
355,802,1209,0.6,6.526088218670024,19.216683889338345,50.2167,-66.2667,SEPT-ILES A,1.2323287905652403,0.4377099207920269,0.8990042288467428
356,803,468,0.303,6.576161870116752,-13.555416375438215,52.129,-119.29,BLUE RIVER A,1.3451557786133947,0.20250314920503482,0.8990042288467428
357,803,548,0.0,6.564121184996623,-10.039006639652118,52.9833,-113.71700000000001,BRIGHTVIEW,0.0,0.07069183263465147,0.8990042288467428
358,803,588,0.0,6.5856745408813815,-8.260182462283357,53.35,-110.833,VERMILION A,0.0,0.06016139726182717,0.8990042288467428
359,803,1351,0.8220000000000001,6.597500707225498,25.503301629128412,47.6167,-57.6167,BURGEO,1.6742084321235582,0.4413915626829701,0.8990042288467428
360,805,354,0.5870000000000001,6.6747472272446595,-18.602265614133806,50.5833,-126.93299999999999,ALERT BAY,0.9295959987784739,0.5676826094631187,0.8990042288467428
361,805,1238,0.0,6.651074614591509,20.49928337364058,49.8351,-64.36443333,PORT MENIER composite,0.0,0.4717756631706525,0.8990042288467428
362,806,1389,0.606,6.714805284597526,27.17979422671576,46.9167,-55.3833,ST LAWRENCE,4.946786637239977,0.11013140501751889,0.8990042288467428
363,809,349,0.618,6.867169200978581,-18.822471420345344,50.6803,-127.366,PORT HARDY A,1.0015903562026731,0.5547024389628445,0.8990042288467428
364,809,572,0.076,6.849001617251035,-8.94303792876865,53.4833,-112.03299999999999,VEGREVILLE CDA,1.1320689568203348,0.06035349788607963,0.8990042288467428
